date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:25:54	193132/193132	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:53%20GMT	https://asparagus.ae/en/menu/main-course/meatballs-with-spinach-rice	asparagus.ae/en/menu/main-course/meatballs-with-spinach-rice.html	(from https://asparagus.ae/en/menu/main-course/herbed-roasted-salmon)
03:25:55	190851/190851	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:54%20GMT	https://asparagus.ae/en/menu/breakfast/protein-chia-pudding	asparagus.ae/en/menu/breakfast/protein-chia-pudding.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:25:56	192325/192325	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:55%20GMT	https://asparagus.ae/en/menu/breakfast/balaleeth-and-egg	asparagus.ae/en/menu/breakfast/balaleeth-and-egg.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:25:57	190265/190265	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:56%20GMT	https://asparagus.ae/en/menu/breakfast/blueberry-chia	asparagus.ae/en/menu/breakfast/blueberry-chia.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:25:58	334185/334185	---M--	200	added ('OK')	image/jpeg	etag:%22630cf11f-51969%22	https://asparagus.ae/storage/system/items/mzMldRnb9wbkAMiluySlMaVVey8DeDlcSBG8JYWc.jpg	asparagus.ae/storage/system/items/mzMldRnb9wbkAMiluySlMaVVey8DeDlcSBG8JYWc.jpg	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:25:59	190581/190581	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:25:58%20GMT	https://asparagus.ae/en/menu/breakfast/herbed-omelet	asparagus.ae/en/menu/breakfast/herbed-omelet.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:00	248373/248373	---M--	200	added ('OK')	image/jpeg	etag:%2262736dfb-3ca35%22	https://asparagus.ae/storage/system/items/gxOmsLMqRGJ3iWrvQL8C2RKa02iqipskDHjsFA9e.jpg	asparagus.ae/storage/system/items/gxOmsLMqRGJ3iWrvQL8C2RKa02iqipskDHjsFA9e.jpg	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:01	191125/191125	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:00%20GMT	https://asparagus.ae/en/menu/breakfast/avocado-toast	asparagus.ae/en/menu/breakfast/avocado-toast.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:02	191456/191456	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:01%20GMT	https://asparagus.ae/en/menu/breakfast/bircher-healthy-muesli-oats	asparagus.ae/en/menu/breakfast/bircher-healthy-muesli-oats.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:03	283548/283548	---M--	200	added ('OK')	image/jpeg	etag:%2263a335bf-4539c%22	https://asparagus.ae/storage/system/items/fherlN1MhOLlFznp7Qnlqe93vXrQlMDoKwT7OXja.jpg	asparagus.ae/storage/system/items/fherlN1MhOLlFznp7Qnlqe93vXrQlMDoKwT7OXja.jpg	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:04	191132/191132	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:03%20GMT	https://asparagus.ae/en/menu/breakfast/turkish-breakfast	asparagus.ae/en/menu/breakfast/turkish-breakfast.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:05	406730/406730	---M--	200	added ('OK')	image/jpeg	etag:%226279004e-634ca%22	https://asparagus.ae/storage/system/items/soFm0A6175PQg2suXlmdaYN0Dr0SylB2wcKe3bTk.jpg	asparagus.ae/storage/system/items/soFm0A6175PQg2suXlmdaYN0Dr0SylB2wcKe3bTk.jpg	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:06	191077/191077	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:05%20GMT	https://asparagus.ae/en/menu/breakfast/zaatar-cheese-and-labneh-manakeesh	asparagus.ae/en/menu/breakfast/zaatar-cheese-and-labneh-manakeesh.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:07	191181/191181	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:06%20GMT	https://asparagus.ae/en/menu/breakfast/turkey-scrambled-egg	asparagus.ae/en/menu/breakfast/turkey-scrambled-egg.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:08	190590/190590	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:07%20GMT	https://asparagus.ae/en/menu/breakfast/egg-waffle-with-healthy-philadelphia	asparagus.ae/en/menu/breakfast/egg-waffle-with-healthy-philadelphia.html	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:09	412813/412813	---M--	200	added ('OK')	image/jpeg	etag:%22627902e7-64c8d%22	https://asparagus.ae/storage/system/items/lSgcPfKOdP0GrasCaDRwjIj2wgXoiqbfR4Utmf3V.jpg	asparagus.ae/storage/system/items/lSgcPfKOdP0GrasCaDRwjIj2wgXoiqbfR4Utmf3V.jpg	(from https://asparagus.ae/en/menu/breakfast/french-toast)
03:26:10	191650/191650	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:09%20GMT	https://asparagus.ae/en/menu/snack/chocolate-chip-muffins	asparagus.ae/en/menu/snack/chocolate-chip-muffins.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:11	191316/191316	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:10%20GMT	https://asparagus.ae/en/menu/snack/oats-cake-with-saffron-milk	asparagus.ae/en/menu/snack/oats-cake-with-saffron-milk.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:12	190460/190460	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:11%20GMT	https://asparagus.ae/en/menu/snack/falafel	asparagus.ae/en/menu/snack/falafel.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:13	189876/189876	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:12%20GMT	https://asparagus.ae/en/menu/snack/protein-ball	asparagus.ae/en/menu/snack/protein-ball.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:14	189989/189989	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:13%20GMT	https://asparagus.ae/en/menu/snack/asparagus-healthy-cookies	asparagus.ae/en/menu/snack/asparagus-healthy-cookies.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:15	190859/190859	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:14%20GMT	https://asparagus.ae/en/menu/snack/fruit-salad	asparagus.ae/en/menu/snack/fruit-salad.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:16	191270/191270	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:15%20GMT	https://asparagus.ae/en/menu/snack/mozzarella-sticks	asparagus.ae/en/menu/snack/mozzarella-sticks.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:17	190266/190266	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:16%20GMT	https://asparagus.ae/en/menu/snack/cheesecake-with-cherry-jam	asparagus.ae/en/menu/snack/cheesecake-with-cherry-jam.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:18	276582/276582	---M--	200	added ('OK')	image/jpeg	etag:%22627909b1-43866%22	https://asparagus.ae/storage/system/items/6v6Em2rOLCx3k2ZLmnNJhMRRyM2MNxA0LWWWfd8Q.jpg	asparagus.ae/storage/system/items/6v6Em2rOLCx3k2ZLmnNJhMRRyM2MNxA0LWWWfd8Q.jpg	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:19	190938/190938	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:18%20GMT	https://asparagus.ae/en/menu/snack/chocolate-cheesecake	asparagus.ae/en/menu/snack/chocolate-cheesecake.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:20	190869/190869	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:19%20GMT	https://asparagus.ae/en/menu/snack/coleslaw-chicken-finger	asparagus.ae/en/menu/snack/coleslaw-chicken-finger.html	(from https://asparagus.ae/en/menu/snack/mango-cheesecake)
03:26:21	184809/184809	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:20%20GMT	https://asparagus.ae/en/menu/salad/halloumi-salad	asparagus.ae/en/menu/salad/halloumi-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:22	185095/185095	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:21%20GMT	https://asparagus.ae/en/menu/salad/poached-egg-salad	asparagus.ae/en/menu/salad/poached-egg-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:23	186819/186819	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:22%20GMT	https://asparagus.ae/en/menu/salad/caesar-salad	asparagus.ae/en/menu/salad/caesar-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:24	185851/185851	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:24%20GMT	https://asparagus.ae/en/menu/salad/honey-mustard-orange-salad	asparagus.ae/en/menu/salad/honey-mustard-orange-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:25	185174/185174	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:24%20GMT	https://asparagus.ae/en/menu/salad/pumpkin-eggplant-salad	asparagus.ae/en/menu/salad/pumpkin-eggplant-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:26	185059/185059	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:25%20GMT	https://asparagus.ae/en/menu/salad/egg-and-quinoa-salad	asparagus.ae/en/menu/salad/egg-and-quinoa-salad.html	(from https://asparagus.ae/en/menu/salad/chicken-salad)
03:26:27	190421/190421	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:26%20GMT	https://asparagus.ae/en/menu/snack/peanut-butter-and-jam-toast	asparagus.ae/en/menu/snack/peanut-butter-and-jam-toast.html	(from https://asparagus.ae/en/menu/snack/peanut-butter-cheesecake)
03:26:29	442809/442809	---M--	200	added ('OK')	image/jpeg	etag:%226279057c-6c1b9%22	https://asparagus.ae/storage/system/items/EQT1CZdFoSCVBDbs6csFi6HLjPuTdSjH0iZaghip.jpg	asparagus.ae/storage/system/items/EQT1CZdFoSCVBDbs6csFi6HLjPuTdSjH0iZaghip.jpg	(from https://asparagus.ae/en/menu/snack/peanut-butter-cheesecake)
03:26:29	190117/190117	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:28%20GMT	https://asparagus.ae/en/menu/snack/cinnamon-roll	asparagus.ae/en/menu/snack/cinnamon-roll.html	(from https://asparagus.ae/en/menu/snack/peanut-butter-cheesecake)
03:26:30	190192/190192	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:30%20GMT	https://asparagus.ae/en/menu/snack/guacamole-and-jam-toast	asparagus.ae/en/menu/snack/guacamole-and-jam-toast.html	(from https://asparagus.ae/en/menu/snack/peanut-butter-cheesecake)
03:26:31	191218/191218	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:30%20GMT	https://asparagus.ae/en/menu/snack/healthy-protein-cake	asparagus.ae/en/menu/snack/healthy-protein-cake.html	(from https://asparagus.ae/en/menu/snack/peanut-butter-cheesecake)
03:26:32	167021/167021	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:31%20GMT	https://asparagus.ae/ar/menu/drinks/pure-orange-chia	asparagus.ae/ar/menu/drinks/pure-orange-chia.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:33	181901/181901	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:32%20GMT	https://asparagus.ae/en/menu/drinks/asparagus-combo	asparagus.ae/en/menu/drinks/asparagus-combo.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:34	110257/110257	---M--	200	added ('OK')	image/jpeg	etag:%2262ceff9b-1aeb1%22	https://asparagus.ae/storage/system/items/vInEtojAdXUg7XqYbd6BvfvGb3DcR3XLsBagHO23.jpg	asparagus.ae/storage/system/items/vInEtojAdXUg7XqYbd6BvfvGb3DcR3XLsBagHO23.jpg	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:35	181857/181857	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:34%20GMT	https://asparagus.ae/en/menu/drinks/refreshing-watermelon	asparagus.ae/en/menu/drinks/refreshing-watermelon.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:35	89073/89073	---M--	200	added ('OK')	image/jpeg	etag:%2262cee4ba-15bf1%22	https://asparagus.ae/storage/system/items/8mv9t0yTlhhHPta76H0GqZxlZDbeurUtvZ8LOKpl.jpg	asparagus.ae/storage/system/items/8mv9t0yTlhhHPta76H0GqZxlZDbeurUtvZ8LOKpl.jpg	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:37	181614/181614	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:36%20GMT	https://asparagus.ae/en/menu/drinks/wellness-juice	asparagus.ae/en/menu/drinks/wellness-juice.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:38	114266/114266	---M--	200	added ('OK')	image/jpeg	etag:%2262cf0125-1be5a%22	https://asparagus.ae/storage/system/items/rSV2p8qYTyvb28xEKDK46a93JGbD8PglrT63OxUc.jpg	asparagus.ae/storage/system/items/rSV2p8qYTyvb28xEKDK46a93JGbD8PglrT63OxUc.jpg	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:39	181798/181798	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:38%20GMT	https://asparagus.ae/en/menu/drinks/spring-dose	asparagus.ae/en/menu/drinks/spring-dose.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:40	105955/105955	---M--	200	added ('OK')	image/jpeg	etag:%2262cee6e2-19de3%22	https://asparagus.ae/storage/system/items/EsKOS4WfFlL9BjoOZmgi8YChImvb7JwWPTPpzdvP.jpg	asparagus.ae/storage/system/items/EsKOS4WfFlL9BjoOZmgi8YChImvb7JwWPTPpzdvP.jpg	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:41	181781/181781	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:40%20GMT	https://asparagus.ae/en/menu/drinks/call-it-island	asparagus.ae/en/menu/drinks/call-it-island.html	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:42	124842/124842	---M--	200	added ('OK')	image/jpeg	etag:%2262cefe72-1e7aa%22	https://asparagus.ae/storage/system/items/y1e2ouo0MSM8zb391v0Zc57CBRpodNQrLDopipKZ.jpg	asparagus.ae/storage/system/items/y1e2ouo0MSM8zb391v0Zc57CBRpodNQrLDopipKZ.jpg	(from https://asparagus.ae/en/menu/drinks/pure-orange-chia)
03:26:43	192215/192215	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:42%20GMT	https://asparagus.ae/en/menu/main-course/shrimp-sushi	asparagus.ae/en/menu/main-course/shrimp-sushi.html	(from https://asparagus.ae/en/menu/main-course/chicken-sushi)
03:26:44	190496/190496	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:43%20GMT	https://asparagus.ae/en/menu/main-course/zucchini-chicken-balls	asparagus.ae/en/menu/main-course/zucchini-chicken-balls.html	(from https://asparagus.ae/en/menu/main-course/chicken-sushi)
03:26:45	192428/192428	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:44%20GMT	https://asparagus.ae/en/menu/main-course/asparagus-beef-mulukhiya	asparagus.ae/en/menu/main-course/asparagus-beef-mulukhiya.html	(from https://asparagus.ae/en/menu/main-course/chicken-sushi)
03:26:46	192136/192136	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:45%20GMT	https://asparagus.ae/en/menu/main-course/tenderloin-asparagus-beef-bowl	asparagus.ae/en/menu/main-course/tenderloin-asparagus-beef-bowl.html	(from https://asparagus.ae/en/menu/main-course/chicken-sushi)
03:26:47	192802/192802	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:46%20GMT	https://asparagus.ae/en/menu/main-course/chicken-tandoori-with-rice	asparagus.ae/en/menu/main-course/chicken-tandoori-with-rice.html	(from https://asparagus.ae/en/menu/main-course/chicken-sushi)
03:26:48	191297/191297	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:47%20GMT	https://asparagus.ae/en/menu/main-course/asparagus-beef	asparagus.ae/en/menu/main-course/asparagus-beef.html	(from https://asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice)
03:26:49	191207/191207	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:48%20GMT	https://asparagus.ae/en/menu/main-course/chicken-charcoal	asparagus.ae/en/menu/main-course/chicken-charcoal.html	(from https://asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice)
03:26:50	193574/193574	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:49%20GMT	https://asparagus.ae/en/menu/main-course/beef-mashed-potato	asparagus.ae/en/menu/main-course/beef-mashed-potato.html	(from https://asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice)
03:26:51	251185/251185	---M--	200	added ('OK')	image/jpeg	etag:%226277d22a-3d531%22	https://asparagus.ae/storage/system/items/mG41qWiZ77VCj8OoY112a4m5Gtkvb0as6zFCdt7G.jpg	asparagus.ae/storage/system/items/mG41qWiZ77VCj8OoY112a4m5Gtkvb0as6zFCdt7G.jpg	(from https://asparagus.ae/en/menu/main-course/shrimp-taco-with-tomato-rice)
03:26:52	192250/192250	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:51%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/beef-quesadilla	asparagus.ae/en/menu/burger-and-sandwiches/beef-quesadilla.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:53	191766/191766	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:52%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/traditional-chicken-shawarma	asparagus.ae/en/menu/burger-and-sandwiches/traditional-chicken-shawarma.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:54	192693/192693	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:53%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-beef-burger-in-sweet-potato-bun	asparagus.ae/en/menu/burger-and-sandwiches/tenderloin-beef-burger-in-sweet-potato-bun.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:55	191550/191550	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:54%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/roasted-beef-tortilla	asparagus.ae/en/menu/burger-and-sandwiches/roasted-beef-tortilla.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:56	192576/192576	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:55%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/grilled-chicken-wrap	asparagus.ae/en/menu/burger-and-sandwiches/grilled-chicken-wrap.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:57	168377/168377	---M--	200	added ('OK')	image/jpeg	etag:%2262fa5144-291b9%22	https://asparagus.ae/storage/system/items/viWcD7Yg6IBR6AJOySNr0pi4WcItCyHm9qHu0Xfi.jpg	asparagus.ae/storage/system/items/viWcD7Yg6IBR6AJOySNr0pi4WcItCyHm9qHu0Xfi.jpg	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:58	192379/192379	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:57%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/guacamole-chicken-burger	asparagus.ae/en/menu/burger-and-sandwiches/guacamole-chicken-burger.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:26:59	192171/192171	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:58%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/mushroom-beef-burger	asparagus.ae/en/menu/burger-and-sandwiches/mushroom-beef-burger.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:27:00	192104/192104	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:26:59%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/egg-and-spinach-quesadilla	asparagus.ae/en/menu/burger-and-sandwiches/egg-and-spinach-quesadilla.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:27:01	192417/192417	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:00%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/asparagus-beef-burger	asparagus.ae/en/menu/burger-and-sandwiches/asparagus-beef-burger.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:27:02	192108/192108	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:01%20GMT	https://asparagus.ae/en/menu/burger-and-sandwiches/scrambled-egg-sandwich	asparagus.ae/en/menu/burger-and-sandwiches/scrambled-egg-sandwich.html	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:27:03	183981/183981	---M--	200	added ('OK')	image/jpeg	etag:%2262fbc7ff-2cead%22	https://asparagus.ae/storage/system/items/KzNH1BMeUbmitxlcFCrCw55TZsaGp32gzjRkpNy0.jpg	asparagus.ae/storage/system/items/KzNH1BMeUbmitxlcFCrCw55TZsaGp32gzjRkpNy0.jpg	(from https://asparagus.ae/en/menu/burger-and-sandwiches/halloumi-club-sandwich)
03:27:04	176564/176564	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:03%20GMT	https://asparagus.ae/ar/menu/breakfast/stuffed-french-chocolate-pancake	asparagus.ae/ar/menu/breakfast/stuffed-french-chocolate-pancake.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:05	191267/191267	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:04%20GMT	https://asparagus.ae/en/menu/breakfast/mango-pancake	asparagus.ae/en/menu/breakfast/mango-pancake.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:06	384187/384187	---M--	200	added ('OK')	image/jpeg	etag:%2262f902b7-5dcbb%22	https://asparagus.ae/storage/system/items/Rz4oStWuNrbuVbx2zeGMuwYmSuoX0MYVQ5X81gGr.jpg	asparagus.ae/storage/system/items/Rz4oStWuNrbuVbx2zeGMuwYmSuoX0MYVQ5X81gGr.jpg	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:07	191458/191458	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:06%20GMT	https://asparagus.ae/en/menu/breakfast/asparagus-foul	asparagus.ae/en/menu/breakfast/asparagus-foul.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:08	191059/191059	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:07%20GMT	https://asparagus.ae/en/menu/breakfast/chia-oats	asparagus.ae/en/menu/breakfast/chia-oats.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:09	191700/191700	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:08%20GMT	https://asparagus.ae/en/menu/breakfast/protein-acai	asparagus.ae/en/menu/breakfast/protein-acai.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:10	369189/369189	---M--	200	added ('OK')	image/jpeg	etag:%22627375e9-5a225%22	https://asparagus.ae/storage/system/items/WtP9r8988cuKwKiPxfCBzTwhTNqMvWjMPDYewqp5.jpg	asparagus.ae/storage/system/items/WtP9r8988cuKwKiPxfCBzTwhTNqMvWjMPDYewqp5.jpg	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:11	190987/190987	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:10%20GMT	https://asparagus.ae/en/menu/breakfast/egg-white-omelet	asparagus.ae/en/menu/breakfast/egg-white-omelet.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:12	191507/191507	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:11%20GMT	https://asparagus.ae/en/menu/breakfast/pistachio-oatmeal	asparagus.ae/en/menu/breakfast/pistachio-oatmeal.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:13	349582/349582	---M--	200	added ('OK')	image/jpeg	etag:%226277b87d-5558e%22	https://asparagus.ae/storage/system/items/Fo4bXh9Z2L4VTbDUG4oJ25ke4wbHrfOnWumwjNEe.jpg	asparagus.ae/storage/system/items/Fo4bXh9Z2L4VTbDUG4oJ25ke4wbHrfOnWumwjNEe.jpg	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:14	190503/190503	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:13%20GMT	https://asparagus.ae/en/menu/breakfast/balaleeth-and-omelet	asparagus.ae/en/menu/breakfast/balaleeth-and-omelet.html	(from https://asparagus.ae/en/menu/breakfast/stuffed-french-chocolate-pancake)
03:27:15	177700/177700	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:14%20GMT	https://asparagus.ae/ar/menu/main-course/chicken-kebab	asparagus.ae/ar/menu/main-course/chicken-kebab.html	(from https://asparagus.ae/ar/menu/main-course/asparagus-beef)
03:27:16	506657/506657	---M--	200	added ('OK')	image/jpeg	etag:%22633d8ff0-7bb21%22	https://asparagus.ae/storage/system/items/4u7uI2Ba5cSvlljJ0pUtRUtoKl3tUaCHcDPCQbsh.jpg	asparagus.ae/storage/system/items/4u7uI2Ba5cSvlljJ0pUtRUtoKl3tUaCHcDPCQbsh.jpg	(from https://asparagus.ae/ar/menu/main-course/asparagus-beef)
03:27:17	178483/178483	---MCZ	200	added ('OK')	text/html	date:Sun,%2007%20May%202023%2023:27:16%20GMT	https://asparagus.ae/ar/menu/main-course/chicken-coleslaw	asparagus.ae/ar/menu/main-course/chicken-coleslaw.html	(from https://asparagus.ae/ar/menu/main-course/asparagus-beef)
